response_id,is_correct
qpirpkb,0.0
rpezqrl,1.0
mruqixs,1.0
ivaigdn,1.0
mawnppc,1.0
ofjvoai,0.0
suikkjw,0.0
gvhgsdx,0.0
pbnrfjp,1.0
dxmdlbo,1.0
lpqfpuq,1.0
vtqbyxb,0.0
antpglz,0.0
qpdqwvx,1.0
meajpsi,1.0
qvrsgze,1.0
vfkrbrv,1.0
knedztj,0.0
sgyccho,0.0
iqdubsf,1.0
qfvobdv,1.0
virbodh,1.0
xwisjze,1.0
ysztbyo,1.0
evrmycq,1.0
uzzjycc,0.0
uixzndb,0.0
tfusrcd,0.0
qaxenzk,0.0
rtsdjmz,1.0
fmkcdhc,0.0
emhjnnk,1.0
bmuutuu,1.0
yjtdttg,1.0
nbzofok,1.0
vcxlxlt,1.0
vthpcye,1.0
jnhbpgw,1.0
elvmymj,0.0
srygjbk,1.0
uesknuc,0.0
rqawpgc,1.0
wpaypvy,1.0
fqthnje,1.0
mbhphak,0.0
gqawuzy,1.0
ptbpjxu,0.0
qnryvig,1.0
gzsdteq,0.0
qbvsfsn,1.0
grroovt,0.0
qrwsdvx,0.0
hkwrmku,1.0
cjkrkox,1.0
owuddsj,1.0
dewwlpo,1.0
thnystc,1.0
ayppaes,0.0
ageqisy,0.0
skbogqb,0.0
ztextiy,1.0
giedcxb,1.0
spgehjx,1.0
ifisjqj,1.0
jsahlod,1.0
fphmhip,0.0
gapzwap,1.0
ipjxwms,0.0
qwiciah,0.0
hzgixwb,1.0
miaartg,1.0
spcucnv,1.0
ftjxkev,1.0
edtjauh,1.0
abfmzbk,1.0
ehofmwu,0.0
thzmjyp,1.0
ehrvlcw,0.0
cakdcch,0.0
ythrwvl,1.0
lcdujwn,0.0
ainwfne,1.0
jzgxqgy,1.0
ctevjwo,1.0
rencufp,0.0
iljcazc,1.0
yasibhy,1.0
bcovidc,0.0
ayddfcc,0.0
lhisipj,0.0
ntlyivt,0.0
fddmsgt,1.0
iobczyy,1.0
jftcfdt,1.0
oxbhbcb,1.0
cypobko,0.0
hahjtvn,1.0
wqdoquw,1.0
hgacwbt,1.0
rgcyaym,0.0
pedrrka,0.0
uwzswhs,1.0
rpiyoir,1.0
yyditag,0.0
ykdrpxf,0.0
pafqolq,1.0
uxuijhk,0.0
cnrxrgx,0.0
sqotnpc,1.0
itfyvoe,0.0
jmpjgsd,1.0
bbqhsed,0.0
cafclqf,1.0
jviewjx,1.0
fofbqlq,0.0
byopwnh,1.0
mnowoag,1.0
paxhqod,1.0
pdokvez,0.0
huumnpw,0.0
tiwqccx,0.0
lmutozg,1.0
zkcexwm,1.0
fzxlfjk,1.0
wsecdps,1.0
wbwbrjl,1.0
ubdqpsw,1.0
spmhnqr,1.0
utpanvw,1.0
xzzencs,1.0
gxbsyll,0.0
mmzgrzb,1.0
zibtehr,1.0
djwlnri,0.0
xsrhnjk,1.0
chgiwxs,0.0
pdegxip,1.0
uammmji,0.0
ytatztq,1.0
bockjxr,1.0
upaywck,0.0
tlorews,1.0
rcxnnjw,1.0
jgmzvyt,1.0
vqhpmyl,1.0
dakrhfk,0.0
zgpguse,1.0
pufphdo,0.0
oafjtqv,1.0
xfeskww,0.0
bbqtuuk,1.0
ldmynwu,1.0
zmlarxh,1.0
uyxvhte,0.0
pjkeivx,1.0
zfpwpqe,0.0
scopeti,1.0
igoigfr,0.0
obohyea,1.0
egorape,1.0
cezkdsf,1.0
jcsqdan,1.0
cahtwfl,1.0
dymkwuk,1.0
xgtbqsd,1.0
cybhnng,1.0
rzrglwi,1.0
nqbplju,1.0
zobvaqu,1.0
nbzxwes,0.0
olyzljq,0.0
lnqyofn,1.0
qrijzvn,0.0
ohflwkv,1.0
mzxbbvf,0.0
kgokbpq,0.0
wsopolf,1.0
duxvchi,1.0
fnkuiem,0.0
sagsqhs,0.0
twknyif,1.0
leyrejo,1.0
nvmbegw,1.0
xydzwqe,0.0
immpyqy,1.0
xqybssy,1.0
xyndeqx,1.0
wrlnsso,1.0
bwfhmra,0.0
dfjqzjn,1.0
efqbzyv,1.0
quqtgcy,1.0
irhktrs,1.0
utyleeh,1.0
brmawag,0.0
qcsfndz,1.0
whgvunr,0.0
qymeyic,1.0
dyzexmr,1.0
kbgfbtj,1.0
myofqex,1.0
mvkectg,0.0
jggijin,1.0
nrtperh,0.0
tcdzkdw,0.0
srpfccd,0.0
pnrrlpm,0.0
ixzcsog,0.0
rbpoyoz,1.0
tgvhnuy,1.0
fzsdrih,1.0
icjbswi,1.0
solmusq,1.0
ihdofdh,1.0
splqcfd,0.0
xmawtjw,1.0
btgrqws,1.0
xufwbqn,0.0
ntjunxx,1.0
uvarqbv,0.0
diemxkj,0.0
rbfaqse,1.0
ivdtcin,0.0
ymxwtxk,1.0
nupcbip,0.0
xgrxlpn,0.0
jxtqawm,0.0
ahfivox,1.0
dosghnu,1.0
mixtdnt,0.0
jkztbot,0.0
rtkxlgs,1.0
lgnvbhp,1.0
nwdbqzv,0.0
qvvtknz,1.0
kdsmcds,0.0
gjncksk,1.0
bjjequx,0.0
lmrdoim,1.0
jhxsuoc,0.0
rdcsioa,0.0
fzcafpg,1.0
qhtmzgv,1.0
isrmudw,0.0
mmelodq,0.0
txjhryy,1.0
lkprcgy,0.0
dajnhhc,1.0
scbbnxb,1.0
egvfmxy,1.0
gdzwxdz,0.0
bfxxtcr,1.0
oaollmo,1.0
agwtiij,1.0
rtrvtzr,0.0
kzuxzda,1.0
auzfabw,1.0
gkltspi,1.0
izzwwvt,1.0
lcpfaqh,1.0
czfkxsw,1.0
ukiicit,0.0
kpayfru,1.0
yuizsmj,0.0
kzmipkx,1.0
fpxwyrf,1.0
hhgxejd,0.0
clgalmj,0.0
oikhmyi,1.0
khdbpbq,1.0
pyftnds,1.0
lixugiq,1.0
fxqsqog,0.0
xadnenj,1.0
nagumqu,0.0
lasqvdr,1.0
qapoxpm,1.0
dnqkptp,0.0
jjbrgms,0.0
vzhoxot,1.0
nxqgwxt,1.0
wtkzvmw,1.0
jngstvu,1.0
hmrhgvf,1.0
ykrpbuj,1.0
kuntckl,1.0
iwjxzbr,1.0
bpkmbve,1.0
zjxtqsu,0.0
gtinrey,1.0
lodrzpy,1.0
fwukwxw,1.0
xgmxiqa,1.0
kqwohxp,1.0
xovaihv,0.0
jogddhc,1.0
emymekw,1.0
uzmvivn,1.0
zbozfbf,1.0
iqtxkew,0.0
kbtokjn,1.0
qglcdjk,0.0
wzmikdd,1.0
pzewwyh,1.0
abwwrpf,1.0
ilpgsne,1.0
gxsyebx,0.0
mykvsuy,0.0
orexvmx,1.0
ylqpgpk,1.0
hrbbfox,1.0
stuvxjs,1.0
llgogmu,1.0
pkxmnne,0.0
paqhueh,1.0
ysbwsfh,1.0
oygecta,1.0
xwptnmo,0.0
cyunjey,1.0
rzuajaw,0.0
igrqqni,0.0
rkajqqw,0.0
dabdtkr,1.0
pxpatwc,1.0
eclgitr,1.0
xocmczn,1.0
plksnad,1.0
etsslib,1.0
thbliin,1.0
hhtnabb,0.0
hsdjfxh,1.0
gfwxuag,0.0
gozhkud,1.0
dmjdtqr,1.0
ytkgrlv,0.0
vtisced,0.0
ajalmtb,1.0
jvnripm,1.0
jwkvxvt,1.0
qljfxjh,0.0
olxnkow,1.0
lfuypfl,0.0
kaoonhd,0.0
ztlmnkp,1.0
gwexsgp,1.0
darcdip,1.0
ybdlgip,1.0
eeyuhbk,1.0
arxdtbk,1.0
eluqbag,1.0
fhqbvla,0.0
hzmngmr,1.0
eueaqqr,0.0
lpozcnd,1.0
emgsjua,1.0
fnrykfa,1.0
ktxamsl,1.0
rachwzp,0.0
ezszmvq,0.0
vsitkjn,1.0
aedsqof,1.0
qhpqvoa,1.0
khuqtvz,0.0
gjwjrnx,0.0
qogorbs,1.0
dkmhccu,1.0
rijhqwe,1.0
qttmipq,1.0
mmsnygb,1.0
dwnowml,0.0
urldosd,1.0
slfxnlk,1.0
whgwvpe,1.0
ejwgvrt,1.0
mldbvnn,1.0
wswcbiw,0.0
qkhveme,1.0
djszvwu,1.0
fnlyeou,1.0
zqwwhee,1.0
lucwmzs,1.0
lyxazxx,0.0
nusuwqj,0.0
ewxmrph,0.0
rhjqfij,1.0
skgkizg,1.0
jtnenbp,0.0
hatvrdl,0.0
shmgxnw,0.0
urwlnmp,1.0
zjbcray,1.0
cxccfif,1.0
mruenea,0.0
dfgkmdb,1.0
eaowicw,1.0
uhbfikx,1.0
gokerlu,1.0
gsbajpv,1.0
giixode,0.0
yafqbtp,1.0
hltknuh,1.0
ngfwkht,1.0
bfjfdzk,1.0
ojccnjs,1.0
hpuvuaz,1.0
dnicgnq,1.0
mqdtmev,1.0
jrctqec,0.0
pwpmwqy,1.0
zlscynb,1.0
uuujmav,1.0
sdueynt,0.0
yuzczpu,1.0
eeoccqz,1.0
yaftgbw,0.0
woihosd,1.0
whyusac,1.0
bxrjcnx,1.0
lnhgvxe,1.0
fctpdor,1.0
ezyfphu,1.0
krxufhd,0.0
ryowytj,1.0
zaesuce,1.0
xukccgs,1.0
ulfoxfq,1.0
dvjpksl,1.0
cpysgvw,1.0
nlvwivy,1.0
uupnsdj,0.0
syzscth,0.0
gmxljxr,0.0
trstujm,1.0
djzeepe,0.0
ssdbtdl,1.0
ghfkris,1.0
ndvpjpe,1.0
cjymxbz,1.0
vzssgvr,0.0
xvdribb,1.0
gghxfkj,1.0
sznzeko,1.0
vkvaiee,1.0
tyirqgi,1.0
nvidsqm,0.0
jvqfjqz,1.0
rrqobvk,0.0
lyxgthk,0.0
nykfbwe,1.0
boazwth,1.0
tnivjla,0.0
invuhbh,1.0
kzlqpjj,1.0
hoadkac,1.0
xckwjhb,1.0
nnsysza,1.0
omqcors,1.0
ohkkpeu,0.0
jojusqk,1.0
xwpzxmk,1.0
hvqkzta,1.0
rrpqrbn,1.0
mjzkdop,0.0
aueyevq,1.0
fuvgjvy,1.0
zevyfop,0.0
omdhwkn,0.0
ojtdgfx,1.0
rokitgt,1.0
wxtasew,1.0
csaexql,0.0
fhlduru,0.0
afrebzc,0.0
eufslzb,1.0
aynirnj,1.0
gbmvvmh,0.0
sivdibn,1.0
qzrvasi,1.0
jjxgmjt,1.0
bcqmvae,1.0
fkzfpmr,1.0
enpgugw,0.0
jihyyxw,0.0
aleaorm,0.0
cmdshyf,1.0
lisnqrr,0.0
hnhcwmb,1.0
hhhgofh,1.0
lapearq,1.0
tezbylq,1.0
ogluhil,1.0
nvpkebr,1.0
ggokpgq,1.0
huvzcgt,1.0
uompomv,1.0
mpougtk,1.0
xqprtbj,1.0
sbwityn,1.0
zcmngrj,0.0
gbsjoou,1.0
oooztku,1.0
delgdiv,1.0
iqejnrj,0.0
gzxjxsu,1.0
ooelbpo,0.0
ijzpspg,1.0
nnwpzgh,1.0
pvhwwjb,1.0
jfrfxuu,1.0
qrmmirr,0.0
owekhoe,1.0
zyshnnn,1.0
fphvakj,1.0
jfawitj,1.0
ycqafvc,1.0
wnahelj,1.0
hngedep,1.0
wwifhkr,1.0
rslehde,0.0
lwbpofi,0.0
ofqgdgx,0.0
lcyeqdp,1.0
kxrqene,1.0
cgcikgn,1.0
ugivnuq,0.0
wmpgpkk,1.0
xwhlqgz,1.0
hskesch,1.0
brqworj,0.0
vldolyb,0.0
ufafupy,1.0
cjgfjpd,0.0
giztkxt,1.0
kbbmrxd,1.0
ulmjtcb,1.0
vaxzinj,1.0
zmfohec,0.0
wxovqda,1.0
utfrvww,1.0
twrubtv,0.0
cqosmxd,0.0
vusdpxc,0.0
kirxhol,1.0
obojkjj,1.0
dbjvwmi,1.0
dohsrlg,0.0
sfjjqyt,0.0
mmideqf,0.0
twkizlt,1.0
hdienrv,1.0
frmaxuq,1.0
rsazlcy,1.0
ztybwdw,0.0
yvkhqps,1.0
fmlzaeu,1.0
kncgazv,1.0
zxeevic,1.0
nzrlfxb,1.0
dyswbww,0.0
wfuiakn,1.0
woiiugp,1.0
lxgjbso,0.0
qfmlgvm,1.0
ntuxelc,0.0
lhxnplc,1.0
axbxgbf,1.0
nhzoxim,0.0
lpemvrs,1.0
heydycc,1.0
rlpfldk,0.0
sbkcvtc,1.0
fknkjpi,1.0
nhitemt,1.0
xwclwer,1.0
rpnnvpn,1.0
qeyyuml,0.0
aidmkez,1.0
cnvgpch,1.0
tcuowbu,1.0
vzoqyid,1.0
mvhruix,1.0
lcsywoa,0.0
nboselu,0.0
sbvlctx,0.0
kyabnyh,0.0
nuyoclf,1.0
ujtyxnm,1.0
sulcbmw,1.0
hgevixr,1.0
ezjxngj,1.0
gojgxor,1.0
jxxjagh,1.0
semvfdv,1.0
nhxoxwi,1.0
qearakx,0.0
kugzhei,0.0
saeazty,0.0
wnhnxew,1.0
rcchrkh,1.0
isptrgn,1.0
vauetjt,0.0
gdyzwpc,1.0
uxtskhw,1.0
izznazq,0.0
xuyuwcl,0.0
msnjfgv,1.0
azpuotr,1.0
vuvbvmv,1.0
ervxmdo,1.0
udreocz,1.0
nhylfoc,1.0
zkcdeka,1.0
rwzcrck,1.0
sahmeqs,1.0
vnfoyel,0.0
rnavoev,1.0
hhjltlp,1.0
wlsdlcf,0.0
znatvdo,1.0
anwrszi,1.0
bxysbaw,1.0
szwzhrq,1.0
txfxtij,1.0
eljngzr,0.0
oqmugoh,1.0
zekvmsq,0.0
kuaxekj,1.0
ughitjd,0.0
srbiqri,0.0
iwtinpj,1.0
wckwhti,1.0
ivhiajp,0.0
oulazol,1.0
xpkrscx,0.0
tsvsbkk,1.0
umxoddm,1.0
mllhqmf,0.0
yupfeyu,1.0
moutoeq,1.0
twxiohi,1.0
gwduvmr,1.0
ltfqril,0.0
iflxsyo,1.0
coansng,0.0
afpaeoo,1.0
pfgwpzl,1.0
bfijrub,0.0
oagyagq,1.0
mesewer,1.0
smogvdr,1.0
zeqgrmc,0.0
izhlvjb,1.0
awjhnoo,1.0
ffucqay,0.0
kwbsogf,1.0
anzrqss,1.0
tamjvwd,0.0
gsayijd,1.0
diinirs,0.0
eskpsfk,1.0
duvrifs,0.0
smomlsr,1.0
obvfrrv,1.0
xuriiyy,1.0
vgjfqsq,1.0
rclrzzi,0.0
xgqeeku,1.0
lacijft,1.0
fvydxan,1.0
ukqsvyc,0.0
lujprxf,1.0
pcmgnfg,1.0
nmisiod,0.0
dqoseja,1.0
aehwdte,1.0
pctjkrk,1.0
fpljwhv,1.0
txndlgn,1.0
noscutf,1.0
hphztvh,1.0
xvbggnv,1.0
qcoerid,0.0
imcpmty,1.0
yplpdmi,1.0
qfvsbhv,0.0
pyoztrs,1.0
nlfrvhm,1.0
ocayyod,1.0
esdekpz,1.0
kcrbsvk,0.0
twqtnxg,1.0
whqbcls,1.0
smwcrub,1.0
gwmtory,1.0
qzckpbz,0.0
azdadgj,1.0
rlpxrtz,1.0
cuyvgej,1.0
xrsykjq,1.0
nfvolwl,1.0
bdjhdul,0.0
jxyzyqy,1.0
epvpzqw,1.0
rszsgst,1.0
ewsjnjk,0.0
dkgbadt,0.0
szifxmf,1.0
dlqpbrb,1.0
tymwdti,1.0
bmphvhz,1.0
wwlsapd,1.0
mfzxllv,0.0
owutfko,1.0
fozhcdm,1.0
fevcahx,0.0
czmkebc,1.0
ltsnczb,0.0
lgnuawe,0.0
uxdqitk,1.0
jsdxsao,1.0
qzhmrdk,1.0
fvmliyg,1.0
kschboz,0.0
qciqwih,1.0
nqqyrwh,1.0
helxfzr,1.0
izgmlhm,1.0
ehuejyr,1.0
amratzh,1.0
dfltvpm,0.0
tnbhpkl,1.0
qiljvma,1.0
alfgrei,0.0
mttqfkv,1.0
tqceheu,1.0
egtmokv,1.0
jgtnfev,1.0
kbzuvdt,0.0
sedgtcr,1.0
gmqwszf,1.0
jlefqom,1.0
nnbvndd,0.0
blrcaef,1.0
vdddqwe,1.0
ftzawwv,0.0
fubwdpz,0.0
iprpckh,1.0
vpmlqfg,1.0
gtswxty,0.0
yayrshc,0.0
klndbsh,1.0
hbycflj,0.0
scmlkqo,1.0
bqbdgsd,0.0
rwrajxf,1.0
jjjyhve,1.0
nivwezq,1.0
zmfkahx,0.0
cyjtxcr,1.0
ypwuzxt,1.0
cyekwls,0.0
yjgyrwj,1.0
bymteti,1.0
wzwjsem,1.0
lyegrsj,1.0
zenibra,1.0
svzohpm,0.0
oxvgauv,1.0
fsctfho,1.0
yyvdkap,1.0
uftfxxa,1.0
naxrudl,0.0
uefxlfh,1.0
xzfmwqv,0.0
jpmplbv,1.0
wskaoaa,1.0
jaesvba,1.0
vyxkcpw,0.0
hmnaslh,1.0
hlcqkrn,0.0
ehgdsbk,0.0
vbiakpz,1.0
aoirtjm,1.0
bwkabxw,1.0
ujwzrcx,0.0
givrmyt,1.0
bhyxoab,1.0
itubkcp,1.0
jrdbvyz,1.0
uvowxhl,1.0
ckfedqs,1.0
xfnqtrl,1.0
zswmfmc,1.0
oyfsczn,1.0
vlbkqiq,0.0
wddmcir,1.0
uudjbrw,1.0
pvqlotj,1.0
ivpogug,1.0
ysjyjqa,1.0
stdkksn,0.0
szjtzkw,0.0
gyvwrsb,0.0
clbiysc,1.0
hycrwvj,1.0
gwmijqs,1.0
ckswtqn,0.0
gnvnmnv,0.0
vjqcnlp,1.0
avnkfkp,1.0
wuikhnu,0.0
ocdggcj,1.0
erlrocb,1.0
wgxdhbc,1.0
jhyxcnr,1.0
zcvkbps,1.0
qlgvbdc,1.0
jzstrru,1.0
uspojqa,1.0
ersbqnz,0.0
ybvlyfs,0.0
dvvbtir,1.0
wxyfxcw,1.0
aabtltv,0.0
jtrjzgt,1.0
ctuivfe,0.0
kwrmnnc,0.0
btsochw,1.0
otskaqx,1.0
bowyfrb,1.0
shdqydb,0.0
skgrmfr,0.0
tovoawu,0.0
erfpvyg,1.0
hithcpf,1.0
zbblreh,1.0
teeogzd,1.0
igrfmjt,1.0
qdsqzzz,1.0
wlfxqpb,1.0
hzzrqhb,1.0
kdscstm,0.0
jfzkaax,0.0
fvcnuoj,1.0
exwybcn,1.0
yifnmjl,1.0
xowakcp,1.0
myqqfpy,0.0
byohdpu,1.0
rjhqfvr,1.0
uoxytcx,1.0
btgarid,1.0
ldrhhwr,0.0
rprzcyb,1.0
uukjzag,1.0
wyuctvn,1.0
blllneg,0.0
jkinyzi,1.0
kndvqnp,1.0
spzxetc,1.0
cfhryyt,0.0
wtzevjo,0.0
hidfavw,1.0
osgnvze,1.0
ikliakk,0.0
njcobnf,1.0
zjvqzip,0.0
zpgphnu,1.0
rbdpnxw,1.0
lhqxohk,0.0
gahyvrx,1.0
cowbitb,1.0
amygahb,1.0
bvwhhps,1.0
lpncjnp,1.0
gwnyfgo,1.0
flglayx,1.0
zwsfjbf,0.0
ppospec,1.0
qccigih,0.0
lglshbe,1.0
hmructj,0.0
taguila,1.0
spfhyxd,1.0
nbgsuhg,1.0
chfapzd,0.0
iebrtis,0.0
thmryvh,1.0
ssruicn,1.0
fgcrthj,1.0
gnrrnol,1.0
vfhgxhz,1.0
aytsotd,1.0
dhvnorf,1.0
wazsffs,1.0
slexqkn,1.0
bedajvk,1.0
utgnzaq,1.0
nbmgeqd,0.0
wyzqgdx,1.0
qfywhgb,1.0
cnsanbx,1.0
rysrfml,1.0
wpzowvm,1.0
olhurru,1.0
ozgqikl,1.0
mktkqze,1.0
ofybkda,1.0
ubaxfcp,1.0
chosifg,0.0
uhimaud,1.0
payyxfu,1.0
fumgbqe,0.0
fltbsda,1.0
hjopbzb,1.0
xbmftdo,1.0
ipghtey,0.0
lpxhwpb,1.0
iritluc,1.0
kiwugug,1.0
pdaqesv,1.0
gdepktu,1.0
krdttua,0.0
cftkqdb,1.0
vqkttco,1.0
jktikuo,1.0
tkzzaof,1.0
txknwsy,1.0
fulerkq,1.0
ukbehgr,1.0
hrfcerf,1.0
etyfafh,0.0
uenlrzq,0.0
nchqabf,0.0
pijpzpy,0.0
ijkkygc,1.0
jdzkwvh,1.0
tgxzlkg,1.0
xeiwbvy,1.0
bzbmakv,1.0
egjtwtq,1.0
sziwhjz,1.0
jkyocya,1.0
petwjpt,0.0
ylvgmbg,1.0
svqdsik,1.0
akcfbnc,1.0
znvjyou,1.0
fyduter,1.0
vfgyvie,0.0
wmjsqmz,0.0
qvwpinp,0.0
qfdccbg,1.0
vshrkmt,1.0
cebxzhl,1.0
fjucesa,1.0
opkqoxu,1.0
liuixtz,0.0
krlqszp,1.0
biugwja,0.0
qpjqkrj,1.0
wibyeid,1.0
olzmqzf,1.0
ymctywc,0.0
whcsubd,1.0
xfnkndi,1.0
lxfzerq,1.0
qbittfn,0.0
xpnsukt,0.0
uonpbxw,1.0
veidazr,1.0
xziqjec,0.0
dslgkxy,1.0
dtioqqq,1.0
oqyrcnv,1.0
wpzbsac,1.0
ynvobvk,1.0
jowlwss,1.0
bupjxed,1.0
wcasscw,0.0
vphodit,0.0
lpfdekf,1.0
yagnjck,0.0
rxlsnro,0.0
rhagkdw,1.0
czefdeb,1.0
ojmnqfk,1.0
wvgsuxg,0.0
xfkhhpt,1.0
ubsdosy,1.0
fspkbbj,1.0
epvnrxx,1.0
imrzowd,0.0
ygszftm,1.0
mthbuli,0.0
apbrlue,1.0
nkgsolf,1.0
chqpvua,1.0
pampfem,1.0
rvygpls,1.0
ettxnlc,1.0
nffjyhr,1.0
ujuyetp,0.0
fowqxdb,0.0
kzwvnnd,1.0
hkthrzj,1.0
jbvuqxu,0.0
zgdoqok,0.0
hchtbhi,1.0
hhafwpj,0.0
svncgpb,1.0
miugrlg,1.0
ulyjras,1.0
jofyzxt,1.0
nmjlltb,1.0
pjjgxjs,1.0
rnwcydz,0.0
nmfulkt,1.0
njqunio,1.0
ffmckgb,1.0
dtlphdu,0.0
bwifqdp,1.0
kbwouhw,1.0
mxumnrh,1.0
bfbdtsq,1.0
eaffczb,1.0
jvlpwmi,1.0
wtycsyn,1.0
pgncmcr,0.0
epgghdq,0.0
fywkjtk,1.0
ipustyf,1.0
aslnaqy,1.0
zuucokg,1.0
wnxheqd,1.0
ypaqggw,0.0
knvqycn,1.0
yvlfdjr,1.0
injzehr,1.0
zmsbllk,1.0
seqvigw,0.0
rdsaaxa,1.0
cukzani,1.0
bdtjutz,1.0
ghmpzum,1.0
ccypund,1.0
kkfwews,1.0
hkrpjqx,1.0
zvfhuqg,1.0
azdqrqz,0.0
dnfwemu,1.0
tptyprc,0.0
etydscu,1.0
jbfljvp,1.0
uivegxw,0.0
nqbljdt,0.0
crrffks,1.0
vqulphz,0.0
flgogpq,1.0
udcvjdz,1.0
zxmbfab,1.0
ygnvgcm,1.0
bzcmegt,1.0
fdgdqra,1.0
bgeajao,1.0
dstpvca,1.0
bnaniem,1.0
hgrsdpm,1.0
uifyzmh,0.0
lvdwlhq,0.0
itttqtt,1.0
hwykzcd,0.0
xctapbi,1.0
yuehfix,1.0
odbfbam,1.0
amrkfgv,1.0
phizndb,1.0
geauter,1.0
wzkyczg,1.0
fbdkezv,1.0
lrgivrf,1.0
gmxvddb,0.0
zabddmc,0.0
jhjblff,1.0
csigryz,1.0
ftidhla,1.0
sstptbq,0.0
ontfbty,1.0
dqpqrxu,0.0
liknqrz,0.0
yyuivhw,1.0
ueujrsl,0.0
ozijtqi,1.0
rzcrnpc,1.0
cwrurum,1.0
npkdaoe,1.0
pnyjuak,1.0
cefcgei,1.0
isixill,1.0
nmnkqmz,0.0
fxubgws,1.0
gsahhmi,1.0
spuzlke,0.0
gtzylrx,0.0
livbngq,1.0
jsaptjo,0.0
cqynyez,1.0
jmtygys,1.0
xlupcrq,1.0
dzricpp,1.0
wvpfjlv,1.0
impdpfw,1.0
jdalank,0.0
rhpdxyh,1.0
pgtgpul,0.0
oijwrup,1.0
vuuugzx,1.0
wzzclul,1.0
khpqlil,1.0
udouqbm,1.0
veidykg,1.0
iatjrtv,1.0
lzmplto,1.0
afvhbkw,0.0
kfztsqq,0.0
jgfhtay,0.0
mgeypec,1.0
pxvbkvl,1.0
znddafg,1.0
qdketzu,0.0
sqktmgp,0.0
dzvgxtl,1.0
klpmyjk,1.0
ngkcpaj,0.0
jrvchyj,0.0
ufkgunl,1.0
rbygtvo,0.0
rhkyafc,1.0
qqgavps,0.0
fegrlwd,1.0
oyjigqy,1.0
cinkuoo,0.0
mxkkesa,0.0
iyzolgv,1.0
wytbymh,1.0
panfewh,1.0
rkvhsox,1.0
azdakog,0.0
nkgrvia,1.0
pyuxdjl,1.0
lvfozja,0.0
bzwsxhn,1.0
gtmtjma,0.0
ljrtgnn,1.0
dgghjin,1.0
rxdiheq,1.0
scxekvg,1.0
nmyndkq,0.0
jrjuece,1.0
iltbber,1.0
rrxtiid,1.0
vllycaz,1.0
wsrdhjj,1.0
eitqbdo,1.0
qvboymv,0.0
xjtfygw,0.0
xrpczvj,0.0
npqegrl,1.0
krvtpeq,1.0
haplmtv,0.0
uhbheen,1.0
yleestf,1.0
cgfymol,1.0
uwccjlb,1.0
terlltm,1.0
ldvlwhd,1.0
bykrgcz,0.0
jqovafp,0.0
zlygldv,1.0
nqynvmj,0.0
ikiotpa,0.0
uiygufs,1.0
qriuyqf,1.0
muusrfw,1.0
wjwpchy,1.0
iimlydk,1.0
ckfowts,1.0
bphjmtj,1.0
fklbnzc,1.0
fwkwhun,1.0
ouvjczh,1.0
hkanyas,1.0
zickpqm,0.0
fxonkjg,1.0
oqipsso,1.0
pruulcg,1.0
jqdygzs,1.0
rodhfqw,1.0
qhlrefh,1.0
hkdvdav,1.0
bdwaxfp,1.0
gfowhsa,1.0
zfgsicr,1.0
rbtpmsj,1.0
pcfxcsh,1.0
dspwtxr,1.0
dvrjlud,0.0
klovziy,1.0
dltbufw,0.0
mfljfun,0.0
axhwvlv,1.0
kupkloq,0.0
ombmxau,1.0
kdueaiv,0.0
kenqycy,0.0
acylvwd,0.0
gaapidb,0.0
bkdaktz,0.0
bjctzkg,1.0
jciatlp,0.0
eemfqxa,0.0
fktctgt,1.0
enkqxhv,1.0
abbcspy,1.0
flximrl,0.0
ygbivjf,0.0
fkzqlva,1.0
qngmuou,1.0
ptungxy,1.0
lerzvwv,1.0
fpxxqol,1.0
yurskol,0.0
diinlcd,0.0
xiyhihp,1.0
fjielrm,0.0
kyfgeen,1.0
oaenytk,1.0
bgxyaxh,1.0
flojrnk,0.0
ogouxgr,1.0
kqxxvdc,1.0
qwviyai,1.0
zxcrtbq,1.0
jyxjfzj,0.0
euzzflb,1.0
ztztovu,1.0
ybyvvbo,1.0
dplenns,1.0
vtnntus,1.0
rzvrvfu,0.0
cklhcke,1.0
sosqqcw,1.0
guqkmqm,1.0
tiigvaf,0.0
ubqmnfx,0.0
plemvbk,0.0
fhqwire,1.0
ilqbxhd,0.0
ynmteah,1.0
aaejbew,1.0
cncefsw,1.0
phdkect,1.0
gbrlkir,1.0
ayavkhn,1.0
jfxaxew,0.0
pfgomqu,1.0
oaeexgq,1.0
tzkopfy,1.0
qldfkuy,0.0
datcivn,0.0
vmaltvt,1.0
nbzgwdg,1.0
ujtrszj,0.0
cyhtwgj,1.0
fdbmcpl,0.0
njxisdf,0.0
kesotiy,0.0
cfyyrux,1.0
pljxgwf,0.0
yjmqekx,0.0
rspmikw,1.0
nzluuoi,1.0
ilbujnl,1.0
ubkbjyq,0.0
yxqomrb,1.0
asjywcx,1.0
sjjargv,1.0
tcpazvg,1.0
fzajtkv,0.0
kptiacx,0.0
qfhtfcq,0.0
fqieejg,1.0
byusvbf,1.0
rpdfpbm,1.0
qcjxdbm,1.0
dpnjqqa,1.0
ebkcyxr,1.0
jsvqpoz,1.0
qqrwtcj,1.0
hvykqqf,1.0
gdgbgnu,0.0
eieffqy,1.0
eypbxhz,1.0
ytpimev,0.0
flekfzh,1.0
bhhogig,1.0
akotsvv,1.0
nqhjnlm,1.0
dshakct,1.0
aukrygu,1.0
